idade,profissao,estadoCivil,formacao,default,renda,Residencia,emprestimo,contato,dia,mes,duracao,companhia,pdias,antecedentec,saques,deposito
36,administrador,casado,desconhecido,não,991,não,no,cellular,14,jan,589,2,-1,0,desconhecido,sim
33,serviços,solteiro,secundário,não,133,não,no,cellular,14,jan,305,2,274,1,success,sim
32,administrador,casado,secundário,não,366,não,no,cellular,14,jan,366,2,-1,0,desconhecido,sim
60,aposentado,divorciado,terciário,não,979,sim,não,cellular,15,jan,295,3,347,1,failure,sim
39,gerente,casado,terciário,não,2939,não,no,cellular,15,jan,348,2,-1,0,desconhecido,sim
37,administrador,solteiro,secundário,não,4803,não,no,cellular,15,jan,396,2,-1,0,desconhecido,sim
85,aposentado,casado,primário,não,1255,não,no,cellular,15,jan,233,3,-1,0,desconhecido,sim
79,aposentado,casado,primário,não,8556,não,no,telephone,18,jan,326,2,272,2,success,sim
64,aposentado,casado,secundário,não,588,não,no,cellular,18,jan,366,1,91,2,failure,sim
42,técnico,casado,secundário,não,994,sim,não,cellular,18,jan,453,1,67,9,success,sim
47,engravatado,casado,secundário,não,820,não,no,cellular,18,jan,262,1,91,1,success,sim
66,aposentado,casado,secundário,não,203,não,no,cellular,18,jan,353,1,195,1,success,sim
61,aposentado,casado,secundário,não,86,não,no,cellular,25,jan,639,1,94,1,success,sim
27,administrador,casado,terciário,não,2855,não,no,cellular,25,jan,240,1,301,3,failure,sim
63,aposentado,casado,secundário,não,474,não,no,cellular,25,jan,423,1,-1,0,desconhecido,sim
36,gerente,casado,terciário,não,203,não,no,cellular,25,jan,255,1,88,1,success,sim
38,unemployed,casado,primário,não,7005,sim,não,cellular,25,jan,696,1,202,2,success,sim
92,aposentado,casado,desconhecido,não,775,não,no,cellular,26,jan,164,4,96,3,success,sim
77,aposentado,casado,secundário,não,4112,não,no,telephone,26,jan,1616,1,95,2,success,sim
30,administrador,solteiro,secundário,não,255,não,no,cellular,27,jan,143,1,-1,0,desconhecido,sim
81,aposentado,casado,primário,não,243,não,no,cellular,27,jan,340,1,92,1,success,sim
42,desconhecido,solteiro,desconhecido,não,942,não,no,cellular,27,jan,245,1,92,2,success,sim
48,administrador,divorciado,secundário,não,1180,não,no,cellular,27,jan,142,1,238,3,other,sim
52,serviços,casado,secundário,não,992,sim,não,cellular,27,jan,342,1,92,2,success,sim
38,housemaid,divorciado,secundário,não,70,não,no,cellular,27,jan,164,4,92,4,success,sim
61,administrador,casado,desconhecido,não,4629,sim,não,cellular,27,jan,181,1,92,1,success,sim
20,student,solteiro,desconhecido,não,829,não,no,cellular,27,jan,196,3,202,2,success,sim
39,administrador,casado,secundário,não,0,não,no,cellular,27,jan,366,1,436,10,failure,sim
44,técnico,casado,secundário,não,2776,sim,não,cellular,27,jan,701,1,-1,0,desconhecido,sim
73,aposentado,casado,primário,não,279,não,no,cellular,28,jan,399,3,-1,0,desconhecido,sim
36,student,solteiro,terciário,não,129,não,no,cellular,28,jan,918,1,93,1,success,sim
48,gerente,casado,terciário,não,157,não,no,cellular,28,jan,417,4,-1,0,desconhecido,sim
52,serviços,casado,secundário,não,659,não,no,cellular,28,jan,390,4,93,1,success,sim
30,engravatado,casado,secundário,não,2493,não,no,cellular,28,jan,293,2,-1,0,desconhecido,sim
36,gerente,casado,terciário,não,3949,não,no,cellular,28,jan,130,2,-1,0,desconhecido,sim
80,aposentado,casado,primário,não,997,não,no,cellular,28,jan,151,1,91,3,success,sim
33,técnico,casado,terciário,não,1699,não,no,cellular,28,jan,202,1,83,3,success,sim
56,técnico,casado,terciário,não,1181,não,no,cellular,28,jan,186,1,433,1,failure,sim
54,administrador,casado,secundário,não,0,não,no,cellular,28,jan,161,1,98,2,failure,sim
34,administrador,casado,terciário,não,0,não,no,cellular,28,jan,155,2,-1,0,desconhecido,sim
66,aposentado,casado,terciário,não,1948,não,no,cellular,28,jan,216,1,91,4,success,sim
52,engravatado,casado,primário,não,306,não,no,cellular,28,jan,223,1,-1,0,desconhecido,sim
60,aposentado,casado,secundário,não,18967,sim,não,cellular,29,jan,177,2,-1,0,desconhecido,sim
28,administrador,solteiro,secundário,não,261,sim,sim,cellular,29,jan,254,3,142,6,success,sim
56,aposentado,divorciado,primário,não,694,não,no,cellular,29,jan,144,1,102,1,other,sim
36,técnico,casado,terciário,não,202,não,no,cellular,29,jan,313,1,120,3,failure,sim
45,gerente,solteiro,terciário,não,4831,não,no,cellular,29,jan,479,11,-1,0,desconhecido,sim
60,gerente,casado,desconhecido,não,264,não,no,telephone,1,feb,265,1,-1,0,desconhecido,sim
33,empreendedor,solteiro,secundário,não,278,não,no,cellular,1,feb,563,5,-1,0,desconhecido,sim
77,aposentado,casado,terciário,não,7802,não,no,telephone,1,feb,483,2,-1,0,desconhecido,sim
66,aposentado,casado,primário,não,3629,não,no,cellular,2,feb,474,1,172,2,other,sim
45,gerente,casado,terciário,não,547,não,no,cellular,2,feb,577,1,-1,0,desconhecido,sim
30,student,solteiro,desconhecido,não,4468,não,no,cellular,2,feb,204,1,-1,0,desconhecido,sim
56,serviços,casado,secundário,não,1989,não,no,cellular,3,feb,336,2,281,2,failure,sim
64,housemaid,casado,desconhecido,não,2645,não,no,telephone,3,feb,219,2,-1,0,desconhecido,sim
30,técnico,solteiro,terciário,não,4060,não,no,cellular,3,feb,179,1,93,1,other,sim
33,técnico,casado,secundário,não,303,sim,não,cellular,3,feb,355,1,301,5,success,sim
72,aposentado,casado,primário,não,2600,não,no,cellular,3,feb,443,2,82,3,success,sim
44,técnico,casado,terciário,não,1818,sim,sim,cellular,3,feb,508,1,92,4,failure,sim
37,administrador,solteiro,secundário,não,728,não,no,cellular,3,feb,129,1,174,2,other,sim
52,engravatado,casado,secundário,não,955,não,sim,cellular,3,feb,153,1,48,3,success,sim
37,técnico,solteiro,secundário,não,265,sim,sim,cellular,3,feb,140,1,366,2,failure,sim
34,gerente,casado,terciário,não,123,não,no,cellular,3,feb,301,3,-1,0,desconhecido,sim
78,aposentado,casado,desconhecido,não,4807,não,no,telephone,3,feb,892,2,104,4,success,sim
45,administrador,casado,secundário,não,205,não,no,cellular,3,feb,373,1,92,1,success,sim
68,aposentado,casado,terciário,não,2812,não,no,cellular,3,feb,279,2,181,1,failure,sim
53,gerente,casado,terciário,não,6571,não,no,cellular,3,feb,208,1,-1,0,desconhecido,sim
39,serviços,casado,secundário,não,2758,não,no,cellular,4,feb,658,3,-1,0,desconhecido,sim
55,gerente,divorciado,terciário,não,2037,não,no,cellular,4,feb,305,2,94,3,success,sim
32,student,solteiro,terciário,não,0,não,no,cellular,4,feb,233,3,276,2,failure,sim
76,aposentado,casado,primário,não,2223,não,no,telephone,4,feb,429,1,-1,0,desconhecido,sim
35,administrador,divorciado,secundário,não,1085,não,no,cellular,4,feb,195,6,97,12,other,sim
55,administrador,casado,secundário,não,602,não,no,cellular,4,feb,390,2,150,6,success,sim
41,técnico,solteiro,terciário,não,1646,sim,não,cellular,4,feb,261,1,184,6,success,sim
35,unemployed,solteiro,terciário,não,415,não,no,cellular,4,feb,649,1,176,1,failure,sim
80,aposentado,casado,secundário,não,2354,não,no,telephone,4,feb,739,1,181,2,failure,sim
38,técnico,casado,secundário,não,318,não,no,cellular,4,feb,383,1,181,5,failure,sim
48,engravatado,casado,secundário,não,1730,sim,não,cellular,4,feb,489,1,178,2,failure,sim
25,gerente,casado,desconhecido,não,448,não,no,cellular,5,feb,151,1,297,1,success,sim
36,administrador,solteiro,terciário,não,994,não,no,cellular,5,feb,195,1,176,5,failure,sim
29,housemaid,solteiro,terciário,não,19,não,no,cellular,5,feb,110,2,64,2,success,sim
58,unemployed,casado,secundário,não,1625,não,no,cellular,5,feb,286,2,-1,0,desconhecido,sim
46,engravatado,casado,secundário,não,1144,sim,não,cellular,8,feb,376,2,129,3,other,sim
23,administrador,solteiro,terciário,não,897,sim,não,cellular,8,feb,190,2,280,8,failure,sim
67,aposentado,divorciado,secundário,não,704,não,no,cellular,8,feb,186,2,97,1,success,sim
30,gerente,casado,terciário,não,1996,não,no,cellular,8,feb,1133,3,101,1,other,sim
22,student,solteiro,secundário,não,216,não,no,cellular,8,feb,363,1,187,1,success,sim
45,administrador,casado,secundário,não,1206,não,no,telephone,8,feb,309,1,446,3,failure,sim
40,gerente,casado,terciário,não,1855,não,no,telephone,8,feb,78,6,-1,0,desconhecido,sim
35,gerente,casado,terciário,não,62,não,no,cellular,8,feb,469,2,185,2,failure,sim
33,student,casado,secundário,não,1536,não,no,cellular,9,feb,359,1,92,3,success,sim
60,técnico,casado,secundário,não,824,sim,não,cellular,9,feb,127,1,558,7,other,sim
24,student,solteiro,terciário,não,235,não,no,cellular,9,feb,98,1,92,1,success,sim
18,student,solteiro,desconhecido,não,108,não,no,cellular,9,feb,92,1,183,1,success,sim
65,empreendedor,casado,terciário,não,2331,não,no,telephone,9,feb,290,1,92,1,success,sim
27,gerente,solteiro,terciário,não,390,não,no,cellular,9,feb,120,2,104,2,failure,sim
35,administrador,solteiro,secundário,não,-32,não,sim,cellular,9,feb,63,4,182,5,failure,sim
39,engravatado,solteiro,terciário,não,172,sim,não,cellular,9,feb,125,2,183,2,failure,sim
53,administrador,casado,secundário,não,10541,não,no,cellular,9,feb,164,2,92,1,success,sim
23,student,solteiro,secundário,não,480,não,no,cellular,9,feb,742,2,182,1,failure,sim
34,administrador,casado,secundário,não,2374,sim,não,cellular,9,feb,243,2,92,3,success,sim
36,gerente,solteiro,terciário,não,479,não,no,cellular,9,feb,629,2,-1,0,desconhecido,sim
52,unemployed,casado,secundário,não,94,não,no,cellular,10,feb,153,1,92,13,success,sim
36,student,solteiro,desconhecido,não,417,não,no,cellular,10,feb,151,1,-1,0,desconhecido,sim
61,aposentado,casado,terciário,não,2557,sim,não,cellular,10,feb,158,2,92,5,success,sim
58,técnico,casado,secundário,não,589,sim,não,cellular,10,feb,511,3,183,6,success,sim
48,unemployed,divorciado,secundário,não,201,não,no,cellular,10,feb,406,2,92,2,success,sim
34,gerente,divorciado,terciário,não,2885,não,no,cellular,10,feb,314,2,156,4,other,sim
58,gerente,casado,secundário,não,2155,não,sim,cellular,10,feb,135,2,92,5,success,sim
39,técnico,divorciado,secundário,não,902,sim,não,cellular,10,feb,691,2,180,5,failure,sim
44,gerente,casado,terciário,não,1791,não,no,cellular,11,feb,71,1,190,1,success,sim
54,desconhecido,casado,secundário,não,2206,não,no,cellular,11,feb,449,1,91,3,success,sim
27,student,solteiro,terciário,não,5291,não,no,cellular,11,feb,293,1,91,4,success,sim
77,aposentado,casado,secundário,não,638,não,no,cellular,11,feb,288,1,188,1,success,sim
30,administrador,solteiro,secundário,não,4448,não,no,cellular,11,feb,112,8,-1,0,desconhecido,sim
61,aposentado,casado,terciário,não,5267,não,no,cellular,11,feb,226,3,-1,0,desconhecido,sim
76,aposentado,casado,primário,não,3324,não,no,cellular,11,feb,309,1,90,4,success,sim
28,engravatado,casado,secundário,não,61,sim,não,cellular,11,feb,253,1,174,4,success,sim
35,gerente,casado,terciário,não,0,sim,não,cellular,11,feb,391,2,92,5,success,sim
59,técnico,casado,secundário,não,116,não,no,cellular,11,feb,268,1,183,7,success,sim
42,engravatado,casado,secundário,não,413,sim,não,cellular,11,feb,456,2,184,2,success,sim
35,empresario,solteiro,terciário,não,353,não,no,cellular,11,feb,352,1,183,1,success,sim
71,aposentado,casado,secundário,não,1712,não,no,cellular,11,feb,660,1,-1,0,desconhecido,sim
60,aposentado,casado,secundário,não,523,não,no,cellular,11,feb,467,1,182,3,success,sim
34,engravatado,casado,secundário,não,1454,sim,não,cellular,11,feb,231,2,297,2,failure,sim
57,aposentado,casado,primário,não,9367,não,no,cellular,11,feb,981,1,90,6,success,sim
75,aposentado,casado,secundário,não,291,não,no,cellular,11,feb,515,1,183,1,failure,sim
64,aposentado,casado,terciário,não,846,não,no,cellular,11,feb,671,1,181,3,failure,sim
36,técnico,casado,terciário,não,341,não,no,cellular,12,feb,419,2,183,1,success,sim
29,técnico,solteiro,secundário,não,113,não,no,cellular,12,feb,328,2,183,4,success,sim
34,gerente,solteiro,terciário,não,13014,não,no,cellular,12,feb,637,1,183,1,success,sim
26,unemployed,solteiro,secundário,não,632,não,no,cellular,12,feb,218,1,-1,0,desconhecido,sim
41,gerente,casado,terciário,não,27696,não,no,cellular,12,feb,138,2,184,3,success,sim
47,engravatado,casado,secundário,não,3715,não,no,cellular,12,feb,171,2,182,4,other,sim
52,gerente,casado,terciário,não,4675,não,no,cellular,12,feb,181,3,-1,0,desconhecido,sim
32,técnico,casado,secundário,não,3271,não,no,cellular,12,feb,375,1,374,1,other,sim
21,student,solteiro,secundário,não,123,não,no,telephone,12,feb,379,5,93,2,success,sim
54,técnico,casado,secundário,não,10185,não,no,cellular,12,feb,251,1,186,3,success,sim
29,gerente,solteiro,terciário,não,1026,não,no,cellular,12,feb,138,2,92,2,success,sim
32,gerente,casado,terciário,não,905,não,no,cellular,12,feb,666,4,-1,0,desconhecido,sim
38,serviços,casado,secundário,não,775,não,no,cellular,12,feb,1835,3,182,2,success,sim
48,unemployed,casado,secundário,não,926,não,no,cellular,15,feb,382,4,185,6,success,sim
46,gerente,casado,terciário,não,349,não,no,cellular,15,feb,295,2,616,1,failure,sim
32,técnico,casado,secundário,não,484,sim,não,cellular,15,feb,83,6,187,3,success,sim
49,serviços,casado,primário,não,1830,sim,não,cellular,15,feb,136,1,-1,0,desconhecido,sim
37,gerente,casado,terciário,não,2987,sim,não,cellular,15,feb,93,1,91,9,failure,sim
37,técnico,solteiro,terciário,não,197,não,no,cellular,15,feb,531,1,91,2,success,sim
23,student,solteiro,secundário,não,431,não,no,cellular,15,feb,201,3,186,2,success,sim
58,administrador,casado,secundário,não,169,não,no,cellular,15,feb,216,1,91,4,success,sim
45,gerente,casado,terciário,não,226,sim,não,cellular,15,feb,91,4,185,6,success,sim
30,unemployed,solteiro,secundário,não,2424,não,no,cellular,15,feb,337,1,95,2,success,sim
23,student,solteiro,secundário,não,1234,não,no,cellular,15,feb,379,1,91,1,success,sim
34,gerente,casado,terciário,não,271,sim,não,cellular,15,feb,308,1,94,4,success,sim
27,gerente,solteiro,terciário,não,-69,sim,não,cellular,15,feb,205,3,-1,0,desconhecido,sim
28,student,solteiro,terciário,não,1562,não,no,cellular,15,feb,659,4,-1,0,desconhecido,sim
61,empresario,divorciado,terciário,não,52587,não,no,cellular,15,feb,394,3,189,1,success,sim
27,engravatado,solteiro,secundário,não,535,não,no,cellular,15,feb,171,1,91,2,success,sim
34,gerente,solteiro,terciário,não,2159,não,no,desconhecido,18,feb,386,1,-1,0,desconhecido,sim
52,técnico,casado,secundário,não,195,sim,não,cellular,18,feb,220,1,63,5,failure,sim
28,técnico,solteiro,secundário,não,154,sim,não,cellular,18,feb,416,2,-1,0,desconhecido,sim
35,gerente,solteiro,terciário,não,681,não,no,cellular,18,feb,737,1,561,2,success,sim
66,aposentado,casado,secundário,não,2326,não,sim,cellular,18,feb,232,1,181,1,success,sim
52,serviços,casado,secundário,não,961,não,sim,cellular,18,feb,222,1,553,4,failure,sim
26,administrador,solteiro,terciário,não,2532,sim,sim,cellular,18,feb,269,1,-1,0,desconhecido,sim
38,gerente,solteiro,terciário,não,455,sim,não,cellular,19,feb,255,2,555,6,success,sim
59,empresario,casado,terciário,não,2013,não,no,cellular,19,feb,222,4,94,2,success,sim
47,engravatado,casado,secundário,não,1568,sim,não,cellular,19,feb,388,1,262,7,success,sim
22,student,solteiro,desconhecido,não,1215,não,no,cellular,19,feb,145,3,192,1,failure,sim
82,aposentado,casado,secundário,não,121,não,no,telephone,19,feb,330,1,-1,0,desconhecido,sim
60,aposentado,divorciado,secundário,não,1,não,no,cellular,19,feb,302,1,184,1,success,sim
53,gerente,casado,terciário,não,597,não,no,desconhecido,22,feb,392,1,-1,0,desconhecido,sim
39,gerente,solteiro,terciário,não,763,não,no,cellular,22,feb,543,1,189,1,failure,sim
27,desconhecido,solteiro,desconhecido,não,326,não,no,cellular,22,feb,326,1,-1,0,desconhecido,sim
35,gerente,casado,terciário,não,1380,não,no,cellular,23,feb,155,1,-1,0,desconhecido,sim
80,housemaid,casado,primário,não,0,não,no,cellular,23,feb,639,1,189,1,failure,sim
47,administrador,casado,secundário,não,368,não,no,cellular,23,feb,269,1,187,5,success,sim
72,aposentado,divorciado,terciário,não,438,não,no,cellular,23,feb,279,1,-1,0,desconhecido,sim
45,gerente,solteiro,terciário,não,483,não,no,cellular,23,feb,95,2,265,11,other,sim
37,unemployed,casado,terciário,não,7620,não,no,telephone,23,feb,367,1,176,6,failure,sim
29,empresario,solteiro,terciário,não,805,não,no,cellular,23,feb,132,1,103,7,failure,sim
40,gerente,solteiro,terciário,não,0,sim,não,cellular,23,feb,228,2,182,6,failure,sim
32,gerente,casado,terciário,não,302,sim,sim,desconhecido,23,feb,61,1,384,2,failure,sim
20,student,solteiro,secundário,não,215,não,no,cellular,24,feb,175,1,92,6,success,sim
48,housemaid,casado,terciário,não,5473,não,no,cellular,24,feb,127,2,184,2,success,sim
60,administrador,casado,secundário,não,106,não,no,cellular,24,feb,137,1,187,4,success,sim
70,aposentado,casado,primário,não,2346,não,no,cellular,24,feb,694,1,184,5,failure,sim
78,aposentado,divorciado,secundário,não,3219,não,no,cellular,24,feb,151,1,-1,0,desconhecido,sim
52,administrador,solteiro,desconhecido,não,2227,não,no,cellular,24,feb,242,2,-1,0,desconhecido,sim
61,empresario,divorciado,terciário,não,6610,não,no,cellular,24,feb,481,2,-1,0,desconhecido,sim
27,serviços,solteiro,secundário,não,195,sim,não,cellular,25,feb,416,3,-1,0,desconhecido,sim
63,técnico,casado,secundário,não,973,não,no,cellular,25,feb,318,1,388,1,success,sim
59,técnico,casado,secundário,não,7766,sim,não,cellular,25,feb,1422,1,461,1,failure,sim
22,student,solteiro,secundário,não,948,não,no,telephone,25,feb,169,1,191,3,success,sim
66,gerente,casado,desconhecido,não,2149,sim,não,cellular,25,feb,98,1,87,10,failure,sim
74,aposentado,casado,primário,não,1413,não,no,cellular,25,feb,385,2,-1,0,desconhecido,sim
52,técnico,casado,secundário,não,117,não,no,cellular,26,feb,959,3,186,6,success,sim
71,aposentado,divorciado,secundário,não,0,não,no,cellular,26,feb,771,1,171,1,success,sim
33,gerente,casado,terciário,não,71,não,no,cellular,26,feb,335,3,102,2,failure,sim
56,técnico,casado,secundário,não,1938,não,sim,cellular,26,feb,229,1,192,4,success,sim
